<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.08	03:40:00	4455.73	4456.30	4446.05	4447.54	2885	0	19
2026.01.08	03:45:00	4447.55	4448.43	4443.14	4447.75	2765	0	19
2026.01.08	03:50:00	4447.75	4447.78	4444.18	4444.38	2331	0	19
2026.01.08	03:55:00	4444.36	4448.47	4441.86	4448.45	2426	0	19
2026.01.08	04:00:00	4448.45	4449.59	4442.17	4443.14	2704	0	19
2026.01.08	04:05:00	4443.18	4448.53	4440.38	4447.62	2732	0	19
2026.01.08	04:10:00	4447.62	4448.57	4445.89	4446.53	2310	0	19
2026.01.08	04:15:00	4446.51	4446.70	4442.74	4443.27	2263	0	19
2026.01.08	04:20:00	4443.26	4443.51	4441.04	4442.43	2416	0	19
2026.01.08	04:25:00	4442.44	4444.06	4440.93	4441.23	2136	0	19
2026.01.08	04:30:00	4441.26	4441.26	4435.54	4436.97	3386	0	19
2026.01.08	04:35:00	4436.98	4440.18	4433.50	4439.04	3509	0	19
2026.01.08	04:40:00	4439.07	4442.77	4438.33	4441.93	2933	0	19
2026.01.08	04:45:00	4441.95	4444.14	4437.45	4437.80	3060	0	19
2026.01.08	04:50:00	4437.82	4443.48	4437.66	4441.49	2878	0	19
2026.01.08	04:55:00	4441.47	4443.90	4438.72	4441.33	2778	0	19
2026.01.08	05:00:00	4441.33	4442.89	4439.20	4441.42	2293	0	19
2026.01.08	05:05:00	4441.43	4444.04	4438.92	4442.48	3242	0	19
2026.01.08	05:10:00	4442.46	4445.66	4440.93	4442.61	2881	0	19
2026.01.08	05:15:00	4442.61	4442.69	4437.26	4441.30	3150	0	19
2026.01.08	05:20:00	4441.31	4444.77	4440.94	4443.58	2834	0	19
2026.01.08	05:25:00	4443.59	4445.77	4443.27	4444.27	2918	0	19
2026.01.08	05:30:00	4444.24	4446.46	4443.47	4443.50	2055	0	19
2026.01.08	05:35:00	4443.49	4443.50	4440.07	4440.96	1144	0	19
2026.01.08	05:40:00	4440.98	4442.31	4440.71	4442.10	1685	0	19
2026.01.08	05:45:00	4442.07	4442.83	4440.93	4442.13	1714	0	19
2026.01.08	05:50:00	4442.12	4442.66	4439.54	4440.09	2228	0	19
2026.01.08	05:55:00	4440.12	4441.16	4438.20	4440.33	2013	0	19
2026.01.08	06:00:00	4440.34	4440.34	4437.33	4438.11	1953	0	19
2026.01.08	06:05:00	4438.11	4438.97	4436.81	4438.44	1601	0	19
2026.01.08	06:10:00	4438.45	4440.29	4437.94	4440.11	1264	0	19
2026.01.08	06:15:00	4440.13	4440.51	4439.28	4440.27	1182	0	19
2026.01.08	06:20:00	4440.28	4440.30	4436.96	4437.12	1503	0	19
2026.01.08	06:25:00	4437.17	4439.52	4436.69	4436.73	1848	0	19
2026.01.08	06:30:00	4436.74	4438.82	4435.58	4438.39	1635	0	19
2026.01.08	06:35:00	4438.48	4438.48	4434.47	4434.69	1655	0	19
2026.01.08	06:40:00	4434.69	4435.50	4432.06	4432.07	2141	0	19
2026.01.08	06:45:00	4432.08	4432.51	4430.44	4431.20	1833	0	19
2026.01.08	06:50:00	4431.19	4433.30	4430.20	4432.73	1773	0	19
2026.01.08	06:55:00	4432.73	4432.83	4430.66	4431.60	1467	0	19
2026.01.08	07:00:00	4431.60	4432.37	4430.14	4430.26	1779	0	19
2026.01.08	07:05:00	4430.23	4430.35	4427.03	4427.82	2383	0	19
2026.01.08	07:10:00	4427.77	4428.96	4425.87	4427.31	2464	0	19
2026.01.08	07:15:00	4427.32	4427.99	4422.95	4426.39	2188	0	19
2026.01.08	07:20:00	4426.40	4429.56	4425.64	4428.59	2259	0	19
2026.01.08	07:25:00	4428.60	4428.68	4423.91	4426.07	2431	0	19
2026.01.08	07:30:00	4426.07	4426.82	4419.27	4423.13	4100	0	19
2026.01.08	07:35:00	4423.12	4426.04	4420.48	4424.53	3796	0	19
2026.01.08	07:40:00	4424.54	4426.43	4415.74	4418.55	3641	0	19
2026.01.08	07:45:00	4418.56	4422.96	4415.68	4421.02	3247	0	19
2026.01.08	07:50:00	4421.03	4422.32	4417.96	4418.87	3146	0	19
2026.01.08	07:55:00	4418.90	4427.81	4418.89	4425.50	2914	0	19
2026.01.08	08:00:00	4425.50	4429.34	4418.15	4418.51	3079	0	19
2026.01.08	08:05:00	4418.52	4421.60	4415.97	4419.41	3174	0	19
2026.01.08	08:10:00	4419.40	4422.67	4418.80	4420.96	3347	0	19
2026.01.08	08:15:00	4420.96	4424.35	4418.49	4421.60	3614	0	19
2026.01.08	08:20:00	4421.65	4425.70	4419.51	4425.20	3103	0	19
2026.01.08	08:25:00	4425.20	4428.32	4425.09	4426.16	2586	0	19
2026.01.08	08:30:00	4426.17	4435.15	4426.17	4431.64	2913	0	19
2026.01.08	08:35:00	4431.64	4437.75	4431.64	4434.82	2945	0	19
2026.01.08	08:40:00	4434.82	4436.49	4433.89	4435.71	2585	0	19
2026.01.08	08:45:00	4435.72	4436.22	4430.03	4433.60	3033	0	19
2026.01.08	08:50:00	4433.59	4435.47	4432.07	4435.18	3093	0	19
2026.01.08	08:55:00	4435.20	4435.95	4433.14	4433.34	2867	0	19
2026.01.08	09:00:00	4433.31	4435.98	4432.12	4432.73	2386	0	19
2026.01.08	09:05:00	4432.71	4439.30	4432.25	4437.74	2365	0	19
2026.01.08	09:10:00	4437.71	4439.78	4435.69	4435.95	2105	0	19
2026.01.08	09:15:00	4435.95	4436.01	4432.85	4434.51	2133	0	19
2026.01.08	09:20:00	4434.50	4435.84	4432.03	4433.73	1963	0	19
2026.01.08	09:25:00	4433.73	4437.03	4430.85	4436.54	2188	0	19
2026.01.08	09:30:00	4436.53	4436.75	4432.21	4434.04	1802	0	19
2026.01.08	09:35:00	4434.05	4435.33	4432.66	4432.74	1462	0	19
2026.01.08	09:40:00	4432.74	4434.76	4430.91	4431.44	1609	0	19
2026.01.08	09:45:00	4431.42	4432.49	4428.48	4429.53	1988	0	19
2026.01.08	09:50:00	4429.52	4432.98	4428.63	4432.74	1857	0	19
2026.01.08	09:55:00	4432.74	4433.94	4430.78	4430.98	2284	0	19
2026.01.08	10:00:00	4430.98	4431.76	4425.78	4425.78	2447	0	19
2026.01.08	10:05:00	4425.82	4432.45	4425.66	4432.42	2406	0	19
2026.01.08	10:10:00	4432.42	4433.28	4425.70	4425.82	2154	0	19
2026.01.08	10:15:00	4425.83	4430.71	4425.39	4428.95	2089	0	19
2026.01.08	10:20:00	4428.94	4430.66	4427.14	4427.16	1525	0	19
2026.01.08	10:25:00	4427.15	4430.24	4426.48	4426.87	1681	0	19
2026.01.08	10:30:00	4426.89	4428.66	4423.40	4424.34	1940	0	19
2026.01.08	10:35:00	4424.34	4424.52	4420.70	4421.10	2649	0	19
2026.01.08	10:40:00	4421.10	4423.90	4419.89	4421.15	2396	0	19
2026.01.08	10:45:00	4421.25	4424.26	4421.04	4424.17	2529	0	19
2026.01.08	10:50:00	4424.17	4428.40	4422.44	4427.71	2391	0	19
2026.01.08	10:55:00	4427.70	4432.90	4426.02	4431.64	2655	0	19
2026.01.08	11:00:00	4431.64	4435.45	4431.11	4431.42	2417	0	19
2026.01.08	11:05:00	4431.38	4434.53	4430.92	4432.92	1943	0	19
2026.01.08	11:10:00	4432.93	4435.01	4430.53	4430.93	1996	0	19
2026.01.08	11:15:00	4430.93	4431.31	4426.09	4426.65	2235	0	19
2026.01.08	11:20:00	4426.46	4429.22	4426.02	4427.63	2151	0	19
2026.01.08	11:25:00	4427.65	4431.10	4427.48	4430.37	1892	0	19
2026.01.08	11:30:00	4430.32	4434.79	4429.81	4434.43	1915	0	19
2026.01.08	11:35:00	4434.43	4434.46	4431.80	4432.58	1734	0	19
2026.01.08	11:40:00	4432.57	4434.64	4432.57	4433.25	1769	0	19
2026.01.08	11:45:00	4433.24	4433.33	4429.12	4430.91	1758	0	19
2026.01.08	11:50:00	4430.92	4432.29	4430.23	4431.76	1634	0	19
2026.01.08	11:55:00	4431.80	4433.40	4431.65	4432.63	1436	0	19
2026.01.08	12:00:00	4432.64	4432.69	4430.09	4430.12	1651	0	19
2026.01.08	12:05:00	4430.13	4430.19	4427.90	4428.67	1851	0	19
2026.01.08	12:10:00	4428.68	4429.93	4427.57	4429.30	1879	0	19
2026.01.08	12:15:00	4429.31	4430.54	4424.33	4424.38	2123	0	19
2026.01.08	12:20:00	4424.37	4426.57	4423.04	4425.92	1968	0	19
2026.01.08	12:25:00	4425.92	4427.44	4423.84	4424.60	1753	0	19
2026.01.08	12:30:00	4424.61	4431.69	4423.62	4431.28	1910	0	19
2026.01.08	12:35:00	4431.29	4433.46	4430.41	4432.14	1498	0	19
2026.01.08	12:40:00	4432.14	4434.74	4432.00	4432.58	1273	0	19
2026.01.08	12:45:00	4432.58	4433.06	4430.89	4431.26	1247	0	19
2026.01.08	12:50:00	4431.27	4432.23	4430.56	4431.03	1219	0	19
2026.01.08	12:55:00	4431.04	4433.86	4429.95	4433.22	1643	0	19
2026.01.08	13:00:00	4433.22	4433.24	4430.98	4432.12	1472	0	19
2026.01.08	13:05:00	4432.11	4432.64	4429.17	4429.19	1419	0	19
2026.01.08	13:10:00	4429.06	4430.36	4427.55	4428.36	1588	0	19
2026.01.08	13:15:00	4428.37	4429.56	4427.06	4428.87	1780	0	19
2026.01.08	13:20:00	4428.85	4429.04	4425.71	4425.82	2258	0	19
2026.01.08	13:25:00	4425.87	4428.02	4424.77	4426.46	2287	0	19
2026.01.08	13:30:00	4426.46	4427.54	4424.73	4425.02	1882	0	19
2026.01.08	13:35:00	4425.02	4427.28	4424.87	4427.27	1571	0	19
2026.01.08	13:40:00	4427.30	4428.09	4426.22	4426.45	1673	0	19
2026.01.08	13:45:00	4426.45	4427.31	4422.28	4424.78	1847	0	19
2026.01.08	13:50:00	4424.79	4425.49	4423.30	4423.94	1598	0	19
2026.01.08	13:55:00	4423.90	4425.33	4422.17	4422.82	1791	0	19
2026.01.08	14:00:00	4422.85	4423.01	4415.13	4416.99	2912	0	19
2026.01.08	14:05:00	4416.99	4419.06	4412.13	4418.34	2792	0	19
2026.01.08	14:10:00	4418.34	4419.43	4411.92	4412.30	2702	0	19
2026.01.08	14:15:00	4412.31	4414.34	4407.71	4413.79	2961	0	19
2026.01.08	14:20:00	4413.79	4416.45	4413.40	4415.42	2215	0	19
2026.01.08	14:25:00	4415.42	4422.33	4413.05	4420.46	2355	0	19
2026.01.08	14:30:00	4420.46	4426.12	4420.14	4424.02	2310	0	19
2026.01.08	14:35:00	4424.07	4428.67	4422.16	4428.13	2407	0	19
2026.01.08	14:40:00	4428.12	4431.34	4427.04	4428.97	2344	0	19
2026.01.08	14:45:00	4429.00	4430.35	4426.74	4428.50	2232	0	19
2026.01.08	14:50:00	4428.48	4430.20	4426.64	4427.30	2259	0	19
2026.01.08	14:55:00	4427.30	4428.77	4426.31	4427.65	2263	0	19
2026.01.08	15:00:00	4427.66	4429.63	4423.31	4423.81	3470	0	19
2026.01.08	15:05:00	4423.81	4423.96	4418.25	4418.67	3287	0	19
2026.01.08	15:10:00	4418.59	4420.89	4417.32	4420.58	3059	0	19
2026.01.08	15:15:00	4420.48	4427.48	4420.42	4425.82	2979	0	19
2026.01.08	15:20:00	4425.82	4433.16	4425.82	4432.13	3430	0	19
2026.01.08	15:25:00	4432.10	4436.04	4430.69	4434.30	2585	0	19
2026.01.08	15:30:00	4434.30	4434.67	4425.98	4427.01	2767	0	19
2026.01.08	15:35:00	4427.02	4432.02	4427.01	4429.01	2598	0	19
2026.01.08	15:40:00	4429.04	4435.61	4426.09	4433.32	2787	0	19
2026.01.08	15:45:00	4433.32	4433.90	4429.66	4429.67	2682	0	19
2026.01.08	15:50:00	4429.67	4431.38	4424.84	4424.93	2808	0	19
2026.01.08	15:55:00	4425.00	4425.72	4421.67	4423.80	3177	0	19
2026.01.08	16:00:00	4423.80	4427.97	4420.92	4424.39	3279	0	19
2026.01.08	16:05:00	4424.39	4427.00	4419.11	4423.70	3330	0	19
2026.01.08	16:10:00	4423.71	4427.96	4422.26	4423.41	2873	0	19
2026.01.08	16:15:00	4423.40	4427.77	4419.44	4427.38	2882	0	19
2026.01.08	16:20:00	4427.38	4429.09	4420.62	4428.98	2568	0	19
2026.01.08	16:25:00	4428.98	4430.14	4426.56	4427.77	2522	0	19
2026.01.08	16:30:00	4427.77	4433.17	4421.87	4430.74	3992	0	19
2026.01.08	16:35:00	4430.75	4435.44	4429.18	4429.44	3789	0	19
2026.01.08	16:40:00	4429.44	4432.16	4425.21	4426.15	3838	0	19
2026.01.08	16:45:00	4426.05	4437.74	4425.92	4436.58	3970	0	19
2026.01.08	16:50:00	4436.48	4439.34	4431.14	4434.90	3687	0	19
2026.01.08	16:55:00	4434.91	4437.18	4432.67	4432.99	3384	0	19
2026.01.08	17:00:00	4433.00	4434.58	4427.85	4434.56	3375	0	19
2026.01.08	17:05:00	4434.57	4444.81	4434.13	4444.69	3680	0	19
2026.01.08	17:10:00	4444.71	4449.13	4443.85	4448.04	3592	0	19
2026.01.08	17:15:00	4448.03	4453.98	4446.34	4447.17	3667	0	19
2026.01.08	17:20:00	4447.12	4450.94	4443.93	4447.16	3507	0	19
2026.01.08	17:25:00	4447.17	4448.59	4443.41	4447.67	3170	0	19
2026.01.08	17:30:00	4447.68	4453.18	4446.77	4451.02	3258	0	19
2026.01.08	17:35:00	4450.91	4452.04	4446.91	4450.09	2846	0	19
2026.01.08	17:40:00	4450.11	4455.45	4450.05	4453.10	3283	0	19
2026.01.08	17:45:00	4453.17	4455.54	4449.86	4454.68	3057	0	19
2026.01.08	17:50:00	4454.66	4456.43	4448.11	4448.35	2960	0	19
2026.01.08	17:55:00	4448.35	4455.62	4447.68	4454.13	3187	0	19
2026.01.08	18:00:00	4454.17	4457.96	4452.44	4453.71	3100	0	19
2026.01.08	18:05:00	4453.70	4454.43	4451.18	4451.61	2845	0	19
2026.01.08	18:10:00	4451.59	4453.12	4447.16	4447.29	2867	0	19
2026.01.08	18:15:00	4447.29	4452.15	4446.96	4450.58	2927	0	19
2026.01.08	18:20:00	4450.65	4453.78	4450.53	4452.40	2867	0	19
2026.01.08	18:25:00	4452.41	4455.15	4451.55	4453.60	2983	0	19
2026.01.08	18:30:00	4453.58	4461.73	4451.87	4461.08	2812	0	19
2026.01.08	18:35:00	4461.08	4464.32	4458.37	4463.05	2970	0	19
2026.01.08	18:40:00	4463.05	4464.48	4459.79	4460.75	2879	0	19
2026.01.08	18:45:00	4460.78	4461.01	4457.72	4458.20	2650	0	19
2026.01.08	18:50:00	4458.21	4461.30	4458.21	4461.27	2519	0	19
2026.01.08	18:55:00	4461.27	4464.32	4460.42	4463.25	2511	0	19
2026.01.08	19:00:00	4463.25	4465.32	4460.31	4461.94	2690	0	19
2026.01.08	19:05:00	4461.93	4461.95	4458.15	4458.86	2289	0	19
2026.01.08	19:10:00	4458.85	4461.78	4458.53	4460.01	2310	0	19
2026.01.08	19:15:00	4460.03	4461.41	4457.62	4461.06	2438	0	19
2026.01.08	19:20:00	4461.06	4461.42	4458.87	4461.35	2487	0	19
2026.01.08	19:25:00	4461.35	4462.26	4459.33	4461.66	2399	0	19
2026.01.08	19:30:00	4461.72	4463.50	4459.87	4460.26	2347	0	19
2026.01.08	19:35:00	4460.24	4461.86	4458.95	4461.83	1938	0	19
2026.01.08	19:40:00	4461.82	4462.63	4461.05	4461.38	1667	0	19
2026.01.08	19:45:00	4461.36	4462.11	4459.20	4459.87	1841	0	19
2026.01.08	19:50:00	4459.88	4463.70	4459.88	4462.71	1934	0	19
2026.01.08	19:55:00	4462.71	4464.11	4461.76	4463.44	1812	0	19
2026.01.08	20:00:00	4463.45	4463.45	4457.44	4457.72	2465	0	19
2026.01.08	20:05:00	4457.72	4458.07	4454.42	4455.41	2373	0	19
2026.01.08	20:10:00	4455.43	4455.45	4452.45	4453.90	2535	0	19
2026.01.08	20:15:00	4453.90	4456.59	4453.28	4453.29	2510	0	19
2026.01.08	20:20:00	4453.29	4455.12	4451.42	4454.77	2927	0	19
2026.01.08	20:25:00	4454.77	4456.47	4449.37	4452.10	2745	0	19
2026.01.08	20:30:00	4452.10	4453.65	4451.46	4451.97	2055	0	19
2026.01.08	20:35:00	4451.99	4451.99	4447.91	4449.39	2090	0	19
2026.01.08	20:40:00	4449.38	4452.23	4449.10	4452.20	1915	0	19
2026.01.08	20:45:00	4452.19	4455.03	4451.99	4453.51	1948	0	19
2026.01.08	20:50:00	4453.50	4453.81	4451.65	4451.75	1740	0	19
2026.01.08	20:55:00	4451.74	4452.21	4449.34	4449.59	1846	0	19
2026.01.08	21:00:00	4449.60	4451.25	4448.61	4449.41	2117	0	19
2026.01.08	21:05:00	4449.40	4450.53	4446.92	4447.11	1882	0	19
2026.01.08	21:10:00	4447.12	4449.16	4447.00	4447.31	1674	0	19
2026.01.08	21:15:00	4447.32	4448.57	4444.63	4448.52	2216	0	19
2026.01.08	21:20:00	4448.47	4449.48	4447.84	4449.15	2146	0	19
2026.01.08	21:25:00	4449.14	4449.80	4446.95	4447.72	1971	0	19
2026.01.08	21:30:00	4447.71	4450.81	4447.62	4450.71	1640	0	19
2026.01.08	21:35:00	4450.72	4452.79	4450.20	4451.07	1858	0	19
2026.01.08	21:40:00	4451.07	4451.83	4449.85	4451.58	1482	0	19
2026.01.08	21:45:00	4451.58	4452.86	4450.98	4451.44	1467	0	19
2026.01.08	21:50:00	4451.43	4451.96	4449.65	4451.75	1673	0	19
2026.01.08	21:55:00	4451.76	4452.38	4449.65	4452.12	1456	0	19
2026.01.08	22:00:00	4452.11	4458.11	4451.53	4458.10	2160	0	19
2026.01.08	22:05:00	4458.11	4458.34	4455.79	4457.00	1779	0	19
2026.01.08	22:10:00	4457.00	4458.96	4457.00	4458.18	1567	0	19
2026.01.08	22:15:00	4458.18	4460.17	4457.40	4459.41	1630	0	19
2026.01.08	22:20:00	4459.42	4465.29	4458.71	4464.85	1917	0	19
2026.01.08	22:25:00	4464.84	4473.73	4464.79	4470.03	3064	0	19
2026.01.08	22:30:00	4470.03	4477.71	4470.02	4476.14	2808	0	19
2026.01.08	22:35:00	4476.16	4478.06	4473.13	4473.71	2432	0	19
2026.01.08	22:40:00	4473.71	4475.27	4472.17	4473.57	2121	0	19
2026.01.08	22:45:00	4473.59	4477.13	4471.99	4477.06	2156	0	19
2026.01.08	22:50:00	4477.08	4477.89	4474.35	4474.37	2659	0	19
2026.01.08	22:55:00	4474.39	4477.52	4473.72	4476.06	2565	0	19
2026.01.08	23:00:00	4476.07	4479.37	4476.01	4478.46	1675	0	19
2026.01.08	23:05:00	4478.45	4479.27	4477.12	4479.23	1091	0	19
2026.01.08	23:10:00	4479.28	4479.59	4477.32	4477.84	1239	0	19
2026.01.08	23:15:00	4477.85	4478.60	4473.97	4474.10	1131	0	19
2026.01.08	23:20:00	4474.11	4475.55	4472.66	4474.83	1349	0	19
2026.01.08	23:25:00	4474.83	4475.44	4473.06	4475.11	1270	0	19
2026.01.08	23:30:00	4475.12	4475.81	4473.07	4473.75	1070	0	19
2026.01.08	23:35:00	4473.76	4474.79	4472.92	4473.17	1065	0	19
2026.01.08	23:40:00	4473.20	4475.26	4472.75	4474.26	942	0	19
2026.01.08	23:45:00	4474.23	4476.73	4473.65	4476.52	1097	0	19
2026.01.08	23:50:00	4476.52	4478.66	4475.66	4477.55	801	0	19
2026.01.08	23:55:00	4477.56	4477.98	4476.08	4477.33	537	0	19
2026.01.09	01:00:00	4480.16	4484.02	4476.75	4477.33	1522	0	19
2026.01.09	01:05:00	4477.33	4479.91	4475.54	4478.16	1288	0	19
2026.01.09	01:10:00	4478.15	4478.96	4475.44	4476.95	1225	0	19
2026.01.09	01:15:00	4476.91	4477.72	4475.33	4475.34	1125	0	19
2026.01.09	01:20:00	4475.35	4476.32	4475.14	4475.83	982	0	19
2026.01.09	01:25:00	4475.83	4478.70	4475.53	4477.12	1186	0	19
2026.01.09	01:30:00	4477.18	4477.47	4475.48	4476.32	989	0	19
2026.01.09	01:35:00	4476.32	4476.72	4475.39	4476.53	1024	0	19
2026.01.09	01:40:00	4476.54	4476.78	4475.25	4475.78	840	0	19
2026.01.09	01:45:00	4475.77	4475.91	4472.75	4473.63	898	0	19
2026.01.09	01:50:00	4473.63	4476.25	4473.63	4474.46	1312	0	19
2026.01.09	01:55:00	4474.46	4476.10	4474.32	4475.62	900	0	19
2026.01.09	02:00:00	4475.63	4476.63	4473.92	4474.68	1074	0	19
2026.01.09	02:05:00	4474.68	4476.09	4473.98	4475.99	943	0	19
2026.01.09	02:10:00	4475.98	4476.56	4471.64	4471.68	1051	0	19
2026.01.09	02:15:00	4471.64	4472.85	4470.49	4471.78	1169	0	19
2026.01.09	02:20:00	4471.77	4471.87	4467.95	4468.47	1435	0	19
2026.01.09	02:25:00	4468.47	4468.48	4463.50	4465.77	1773	0	19
2026.01.09	02:30:00	4465.78	4468.65	4463.87	4468.33	1695	0	19
2026.01.09	02:35:00	4468.33	4468.33	4466.12	4467.40	1514	0	19
2026.01.09	02:40:00	4467.39	4467.99	4466.65	4467.73	1184	0	19
2026.01.09	02:45:00	4467.73	4467.78	4464.15	4464.51	1426	0	19
2026.01.09	02:50:00	4464.50	4464.59	4460.00	4462.01	2033	0	19
2026.01.09	02:55:00	4462.01	4463.16	4460.11	4462.47	2039	0	19
2026.01.09	03:00:00	4462.83	4465.57	4458.42	4460.00	3607	0	19
2026.01.09	03:05:00	4460.01	4460.02	4452.90	4458.21	3218	0	19
2026.01.09	03:10:00	4458.19	4460.03	4455.33	4459.19	2840	0	19
2026.01.09	03:15:00	4459.18	4461.53	4453.10	4453.45	2844	0	19
2026.01.09	03:20:00	4453.45	4458.15	4453.09	4456.40	2884	0	19
2026.01.09	03:25:00	4456.40	4459.79	4455.99	4457.37	2461	0	19
2026.01.09	03:30:00	4457.37	4459.78	4456.15	4459.78	2497	0	19
2026.01.09	03:35:00	4459.72	4460.16	4456.24	4458.30	2369	0	19
2026.01.09	03:40:00	4458.30	4463.41	4457.17	4462.56	2863	0	19
2026.01.09	03:45:00	4462.58	4466.17	4462.48	4464.73	2608	0	19
2026.01.09	03:50:00	4464.74	4468.56	4462.63	4467.12	2847	0	19
2026.01.09	03:55:00	4467.11	4470.00	4467.11	4468.96	2255	0	19
2026.01.09	04:00:00	4468.95	4475.89	4468.86	4475.45	2651	0	19
2026.01.09	04:05:00	4475.45	4476.47	4472.61	4474.07	2666	0	19
2026.01.09	04:10:00	4474.06	4474.84	4471.23	4471.92	2574	0	19
2026.01.09	04:15:00	4471.87	4473.11	4469.99	4470.61	1606	0	19
2026.01.09	04:20:00	4470.60	4474.38	4470.13	4472.87	1393	0	19
2026.01.09	04:25:00	4472.85	4473.43	4470.92	4472.30	1240	0	19
2026.01.09	04:30:00	4472.29	4475.49	4468.33	4471.56	2440	0	19
2026.01.09	04:35:00	4471.55	4472.62	4468.31	4468.73	1923	0	19
2026.01.09	04:40:00	4468.72	4473.77	4468.39	4473.34	2080	0	19
2026.01.09	04:45:00	4473.34	4473.62	4469.81	4471.09	2065	0	19
2026.01.09	04:50:00	4471.14	4471.14	4465.62	4466.64	2591	0	19
2026.01.09	04:55:00	4466.65	4470.44	4466.55	4469.52	2247	0	19
2026.01.09	05:00:00	4469.50	4469.99	4466.36	4466.41	2465	0	19
2026.01.09	05:05:00	4466.38	4467.26	4464.15	4465.20	2564	0	19
2026.01.09	05:10:00	4465.31	4465.45	4462.26	4464.28	2781	0	19
2026.01.09	05:15:00	4464.29	4465.25	4462.06	4464.71	2471	0	19
2026.01.09	05:20:00	4464.72	4466.42	4461.06	4463.31	2415	0	19
2026.01.09	05:25:00	4463.31	4464.33	4461.60	4463.45	2198	0	19
2026.01.09	05:30:00	4463.45	4463.45	4460.46	4463.06	1703	0	19
2026.01.09	05:35:00	4463.05	4465.19	4462.71	4465.12	1243	0	19
2026.01.09	05:40:00	4465.11	4465.46	4463.21	4463.85	1411	0	19
2026.01.09	05:45:00	4463.85	4465.82	4463.81	4465.49	1164	0	19
2026.01.09	05:50:00	4465.50	4465.52	4464.16	4465.16	1386	0	19
2026.01.09	05:55:00	4465.18	4465.74	4463.69	4464.10	1342	0	19
2026.01.09	06:00:00	4464.12	4465.66	4462.61	4463.51	1478	0	19
2026.01.09	06:05:00	4463.50	4465.53	4463.45	4465.35	1194	0	19
2026.01.09	06:10:00	4465.34	4465.52	4462.44	4462.56	1173	0	19
2026.01.09	06:15:00	4462.56	4463.64	4460.76	4460.97	1307	0	19
2026.01.09	06:20:00	4460.97	4463.95	4460.91	4463.83	1292	0	19
2026.01.09	06:25:00	4463.85	4463.87	4462.67	4462.77	1072	0	19
2026.01.09	06:30:00	4462.76	4464.21	4461.99	4463.48	1144	0	19
2026.01.09	06:35:00	4463.48	4464.60	4461.61	4461.89	1224	0	19
2026.01.09	06:40:00	4461.88	4464.77	4461.81	4463.17	1045	0	19
2026.01.09	06:45:00	4463.18	4463.27	4462.23	4463.09	898	0	19
2026.01.09	06:50:00	4463.09	4464.68	4461.89	4464.30	1042	0	19
2026.01.09	06:55:00	4464.30	4466.88	4464.15	4464.73	980	0	19
2026.01.09	07:00:00	4464.74	4466.78	4463.87	4465.01	1065	0	19
2026.01.09	07:05:00	4465.00	4465.67	4463.05	4463.24	994	0	19
2026.01.09	07:10:00	4463.25	4463.70	4461.76	4463.10	961	0	19
2026.01.09	07:15:00	4463.08	4463.77	4460.04	4463.71	1405	0	19
2026.01.09	07:20:00	4463.72	4463.90	4458.27	4458.79	1502	0	19
2026.01.09	07:25:00	4458.78	4464.98	4458.75	4464.61	1393	0	19
2026.01.09	07:30:00	4464.63	4470.91	4464.38	4470.91	2612	0	19
2026.01.09	07:35:00	4470.91	4471.72	4468.51	4470.42	2585	0	19
2026.01.09	07:40:00	4470.45	4470.87	4466.28	4467.48	2113	0	19
2026.01.09	07:45:00	4467.46	4468.88	4465.55	4466.22	2046	0	19
2026.01.09	07:50:00	4466.23	4468.78	4465.97	4468.28	2038	0	19
2026.01.09	07:55:00	4468.28	4469.46	4466.43	4468.07	2241	0	19
2026.01.09	08:00:00	4468.07	4470.93	4467.61	4470.24	2112	0	19
2026.01.09	08:05:00	4470.24	4470.84	4466.18	4467.87	1961	0	19
2026.01.09	08:10:00	4467.87	4468.69	4466.08	4467.25	2154	0	19
2026.01.09	08:15:00	4467.24	4470.03	4466.10	4468.27	2136	0	19
2026.01.09	08:20:00	4468.26	4469.26	4466.36	4468.10	1957	0	19
2026.01.09	08:25:00	4468.09	4473.58	4468.09	4473.58	2249	0	19
2026.01.09	08:30:00	4473.53	4475.27	4473.00	4474.61	2073	0	19
2026.01.09	08:35:00	4474.58	4475.54	4473.20	4474.97	1948	0	19
2026.01.09	08:40:00	4474.97	4475.62	4474.07	4475.07	1786	0	19
2026.01.09	08:45:00	4475.07	4477.41	4474.69	4475.41	2080	0	19
2026.01.09	08:50:00	4475.43	4476.11	4473.79	4474.30	2129	0	19
2026.01.09	08:55:00	4474.30	4475.16	4472.76	4474.16	2169	0	19
2026.01.09	09:00:00	4474.16	4475.47	4471.36	4474.55	1732	0	19
2026.01.09	09:05:00	4474.55	4475.30	4473.53	4474.68	1296	0	19
2026.01.09	09:10:00	4474.68	4474.71	4470.65	4471.28	1198	0	19
2026.01.09	09:15:00	4471.26	4473.09	4470.73	4472.63	1248	0	19
2026.01.09	09:20:00	4472.60	4472.93	4469.82	4470.55	1517	0	19
2026.01.09	09:25:00	4470.54	4471.27	4468.73	4470.32	1436	0	19
2026.01.09	09:30:00	4470.33	4471.54	4469.13	4469.65	1144	0	19
2026.01.09	09:35:00	4469.65	4472.38	4468.54	4471.97	1137	0	19
